,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
1415,tt10879920,Tengo Miedo Torero,,2020, 10 September 2020,"Drama, History, Romance",93,Chile,Spanish,Rodrigo Sepúlveda,,,,"Among gunshots and boleros, a passionate relationship flourishes between a lonely transvestite and a young guerrilla during the Pinochet dictatorship in Chile.",7.4,410,,,,,,
1416,tt11068166,À l'abordage,,2020, 25 February 2020,Comedy,95,France,French,Guillaume Brac,,,,An unlikely oddball trio bond during an impromptu trip to the French countryside on a foolhardy romantic mission.,7.0,250,,,,,,
1417,tt12036096,A Mother Knows Worst,,2020, 28 March 2020,"Drama, Thriller",86,USA,English,Robert Malenfant,,,,"After losing her child, Olivia Davis meets a woman and her daughter and admiration turns into obsession.",5.8,155,,,,,,
1418,tt10429158,Eden,,2020, 7 August 2020,Drama,92,Finland,Finnish,Ulla Heikkilä,Ulla Heikkilä,,,"A coming-of-age film about a religious summer camp, Eden tells the story through the eyes of three youths who are torn between ideology, independence and falling in love.",6.8,103,,,,,,
1419,tt12363162,"My People, My Homeland",,2020, 9 October 2020,Drama,153,China,Mandarin,,,,,"In different parts of rural China, various people explore what makes their communities unique.",6.7,461,,,,,,
1420,tt9104322,Paintball Massacre,,2020, 15 December 2020,"Comedy, Horror",92,UK,English,Darren Berry,Chris Regan,,,"Old school friends go on a paintball trip, miles away from civilization. Things go horribly wrong when they discover a cold-blooded masked killer is among them. Now they must fight to survive their school reunion.",3.5,111,,,,,,
1421,tt12350518,DAU. Katya Tanya,,2020, 15 May 2020,Drama,103,Germany,Russian,,,,,"Katya, a young librarian, believes in love. But her ideals are crushed by reality. After a string of disappointing affairs Katya finally finds tenderness and understanding in the arms of her colleague, a journalist called Tanya.",6.0,137,,,,,,
1422,tt11739498,30 Rojullo Preminchadam Ela?,,2021, 29 January 2021,Romance,143,India,Telugu,Munna,Munna,,,"The film is based on a couple who discover that in the past life, they are reincarnated and shared an extraordinary bond.",5.9,610,,,,,,
1423,tt13575922,Cheeni,,2020, 24 December 2020,Drama,,India,Bengali,Mainak Bhaumik,,,,Story about how the relationship evolves between a Mother and Daughter when forced to come together under unusual personal circumstances,6.4,312,,,,,,
1424,tt10332854,Alone,,2020, 17 January 2020,Thriller,81,USA,English,Vladislav Khesin,,,,"Follows a writer seeking peace and solitude in the countryside to recover from tragedy and finish her book. However, as the welcoming country house turns into hell, she soon realizes that her inner demons are not the worst of her problems.",4.1,801,,,,,,
1425,tt10638582,Parents d'élèves,,2020, 7 October 2020,Comedy,89,France,French,Noémie Saglio,,,,"Vincent, in his thirties without children, infiltrates a tribe with mysterious codes and language: the PTA. Finding himself at parent-teacher meetings, school trips and the end of year fair is quite a feat for him.",5.9,152,,,,,,
1426,tt12767996,The Confidence Man JP: Princess,,2020, 23 July 2020,"Comedy, Crime",124,Japan,Japanese,Ryô Tanaka,Ryôta Kosawa,,,"Set in Langkawi, Malaysia, the con artists: Dako (Masami Nagasawa), Boku-chan (Masahiro Higashide), and Richard (Fumiyo Kohinata) target the Fuu Family when their head of the family passed away and he left behind 10 trillion yen.",6.6,505,,,,,,
1427,tt11952760,Alludu Adhurs,,2021, 15 January 2021,Action,149,India,Telugu,Santosh Srinivas,,,,Bellamkonda Sai Srinivas plays a young man who doesn't believe in love but falls for a girl and then ends up getting possessed by a ghost.,2.4,672,,,,,,
1428,tt7361504,Meeting,,2020, 1 October 2020,"Drama, Horror, Mystery",80,UK,English,Emre Sen,Emre Sen,,,A young woman organizes a meet-up party at her mother's house where things go awfully wrong and some of the guests disappear mysteriously. They keep on haunting her in unexpected circumstances.,2.9,132,,,,,,
1429,tt7311770,The Bet,,2020, 7 January 2020,Comedy,101,Canada,English,Joan Carr-Wiggin,Joan Carr-Wiggin,,,A woman makes a bet with her husband that she can get the next man she sees to propose to her.,3.7,140,,,,,,
1430,tt11813822,It Cuts Deep,,2020, 13 November 2020,"Comedy, Horror",77,USA,English,Nicholas Santos,Nicholas Santos,,,"While on Christmas vacation, a young couple contemplates their future together. Ashley is interested in getting married and having kids which terrifies Sam. When the more attractive and ...
                    See full summary »",4.0,212,,,,,,
1431,tt9140354,Ainu Mosir,,2020, 17 November 2020,Drama,84,Japan,Japanese,Takeshi Fukunaga,Takeshi Fukunaga,,,"A coming of age tale about Kanto, a 14 year old boy, and a descendant of Japan's indigenous Ainu people, who struggles to come to terms with the recent loss of his father. One day, he ...
                    See full summary »",6.7,139,,,,,,
1432,tt12758600,Comedy Couple,,2020, 21 October 2020,"Comedy, Romance",117,India,Hindi,Nachiket Samant,,,,A story about two comedian couples and the up and downs between their parternship.,7.6,1601,,,,,,
1433,tt11730940,Bamfaad,,2020, 10 April 2020,Romance,102,India,Hindi,Ranjan Chandel,,,,A passionate love story set in Allahabad between Naate and Neelam who meet accidentally and fall in love. They make brave choices and go through a path of love and loss to be with each other.,7.3,1590,,,,,,
1434,tt12901944,Les animaux anonymes,,2020, 7 April 2021,"Fantasy, Thriller",64,France,French,Baptiste Rouveure,Baptiste Rouveure,,,"The balance of power between man and animal has changed. In a remote countryside, any encounter with the dominant can become hostile.",5.2,108,,,,,,
1435,tt10461740,The Au Pair Nightmare,,2020, 20 May 2020,Thriller,86,USA,English,Joe Russo,,,,"Trying to leave behind the memories of her fiancé, Taylor becomes an au pair for an out-of-state couple and their 8-year old daughter - but there's a dark secret behind every perfect family.",5.2,192,,,,,,
1436,tt10238708,Kidnapped by a Classmate,,2020, 16 January 2020,Thriller,87,USA,English,Ben Meyerson,Adam Meyer,,,"Brooke is starting over in a new town with her mom and wealthy stepdad when she befriends a new guy she meets at school, which leads to her being abducted from her own home.",4.3,141,,,,,,
1437,tt11441606,I Hate New Year's,,2020, 4 December 2020,"Comedy, Romance",78,USA,English,Christin Baker,,,,"Rising music star Layne heads home to Nashville for New Year's Eve to break her writer's block, but sometimes you find inspiration - and love - where you least expect it",4.7,136,,,,,,
1438,tt5815420,2 Graves in the Desert,,2020, 3 March 2020,Thriller,84,France,English,Benjamin Goalabré,,,,"A man and woman wake to find themselves tied and gagged in the trunk of a pick-up truck and it soon becomes clear that they have been kidnapped and taken as hostages. Their two kidnappers have their own agenda, and it's not a pleasant one.",2.8,238,,,,,,
1439,tt11187484,The Thief of Baghdad,,2020, 14 February 2020,"Action, Adventure, Comedy",102,Egypt,Arabic,Ahmed Khaled,Tamer Ibrahim,,,The search for a lost treasure will involve each of the heroes of this film through an atmosphere of suspense and excitement.,4.5,506,,,,,,
1440,tt8176312,Gul Makai,,2020, 24 January 2020,"Biography, Drama, War",132,India,Hindi,Amjad Khan,,,,"Gul Makai' accounts the courageous journey and struggle of Nobel laureate Malala Yousufzai, from her humble upbringing in the Swat Valley to her becoming the champion for free education to all.",2.0,184,,,,,,
1441,tt10699348,Rundfunk: Jachterwachter,,2020, 8 June 2020,Comedy,89,Netherlands,Dutch,Rob Lücker,,,,"Ronnie, once a child star, is chased by two madmen and a raven. To hide he gets a job with the lonely owner of Camping HIVO. The guests there go crazy finding a star in their midst. Things get absurd.",5.8,1085,,,,,,
1442,tt10419566,Superagente Makey,,2020, 17 July 2020,Comedy,94,Spain,Spanish,Alfonso Sánchez,,,,A naive police officer gets caught in the middle of a dangerous international drug operation in the Costa del Sol.,4.3,233,,,,,,
1443,tt8997082,Go/Don't Go,,2020, 1 February 2020,"Drama, Mystery, Sci-Fi",91,USA,English,Alex Knapp,Alex Knapp,,,"Caught between a lost love story and inescapable paranoia, ""Go / Don't Go"" is a genre-bending slow burn thriller that follows Adam, a wallflower who happens to be the last person left alive-or so he thinks.",3.2,102,,,,,,
1444,tt10692888,Ponmagal Vandhal,,2020, 29 May 2020,"Crime, Drama, Thriller",123,India,Tamil,JJ Fredrick,JJ Fredrick,,,Ponmagal Vandhal (Meaning: The Precious Princess has Arrived) is a courtroom drama that takes place in Ooty. Jyotika plays the lead in the film alongside various other veteran actors playing important roles.,6.8,2559,,,,,,
1445,tt10938266,Shattered Memories,,2020, 2 January 2020,"Crime, Drama, Mystery",85,USA,English,John Lyde,,,,"A married painter and gallery owner is pushed thru a window at home. She escapes in her car but is forced off the road, waking up in hospital with amnesia. Who can she trust?",5.0,149,,,,,,
1446,tt6836734,C.L.E.A.N.,,2020, 29 October 2020,"Horror, Mystery, Thriller",109,UK,English,Aurelio Toni Agliata,Konstantin Georgiou,,,"Inside a remote rehab sanatorium, four newly arrived patients, each one with a specific emotional damage, go through hell by discovering and enduring the vicious methods of the sinister doctor's treatments, attempting to stay alive.",6.4,282,,,,,,
1447,tt8415728,One of These Days,,2020, 3 June 2021,Drama,119,Germany,English,Bastian Günther,Bastian Günther,,,"In a small town in Texas, an annual endurance contest (Hands On) to win a pickup truck promises thrilling entertainment to spectators and the chance of a lifetime to participants, but ends in real tragedy.",6.0,146,,,,,,
1448,tt3914684,Lemonheads,,2020, 22 March 2020,"Comedy, Drama, Thriller",91,USA,English,,,,,"Blinded by the urgency of addiction, two junkies embark on a desperate odyssey to get their next fix.",5.1,163,,,,,,
1449,tt11207902,Lejos de Casa pelicula Venezolana,,2020, 19 March 2020,"Drama, History",87,Venezuela,Spanish,Abner Official,,,,"Samuel, a young Venezuelan, emigrates from his country in search of a better life and to help his family, without knowing the difficult situations that he will face as an immigrant.",8.4,143,,,,,,
1450,tt4160608,All for Nikki,,2020, 11 May 2020,"Comedy, Crime",88,USA,English,Brandon Willer,,,,"The events of a single night spiral out of control when a hapless, wannabe musician and his married girlfriend are robbed by two opportunistic paramedics during a not-so-routine 9-11 call.",5.0,160,,,,,,
1451,tt12997998,Wishlist,,2020, 11 December 2020,Drama,93,India,Hindi,Rahat Kazmi,,,,"A couple lived 7 years of their married lives planning for their future but one incident brings their world upside down. That's the moment they decide to live their lives and embark on a ...
                    See full summary »",4.5,109,,,,,,
1452,tt11352618,Ruthless Realtor,,2020, 23 August 2020,Thriller,86,USA,English,,,,,"When a couple buy a house, the realtor starts to drop by more than they were expecting.",5.7,121,,,,,,
1453,tt11368998,25 lat niewinnosci. Sprawa Tomka Komendy,,2020, 18 September 2020,Drama,116,Poland,Polish,Jan Holoubek,,,,The ordinary life of Tomasz Komenda is turned upside down when he is wrongly accused of brutal murder and sentenced to 25 years in prison.,7.5,579,,,,,,
1454,tt7435096,The Tent,,2020, 5 May 2020,"Drama, Thriller",85,USA,English,Kyle Couch,Kyle Couch,,,"An apocalyptic event known as The Crisis has devastated David's world leaving him to rely on survival tactics learned from childhood. Soon enough, another survivor emerges, Mary, who immediately begins questioning David's tactics.",3.6,160,,,,,,
1455,tt3727948,Anonymous Killers,,2020, 6 October 2020,"Crime, Horror",100,USA,English,A.R. Hilton,A.R. Hilton,,,"Four seasoned killers and one hapless professor are rounded up in one violent swoop and awake in chains to discover they are part of a demented experiment orchestrated by their maniacal, mysterious captor.",3.9,168,,,,,,
1456,tt5791256,Ancestral World,,2020, 2 June 2020,"Action, Fantasy",77,USA,English,Enrico De Palo,,,,"A prince must learn to be a hero. In a time of demons and Gods warring for domination, a prince is sent on a mission to rescue his brother and recover a magical armor stolen by the God of Destruction.",2.3,129,,,,,,
1457,tt11010804,Jesus,,2020, 15 May 2020,Drama,130,,,,,,,"Witness the most miraculous events in history as Jesus sets sail with fishermen, challenges the Pharisees, befriends the outcasts, and heals the hurting. The lives he touches will never be the same.",3.9,254,,,,,,
1458,tt11433696,Solo Brathuke So Better,,2020, 25 December 2020,Drama,122,India,Telugu,Subbu,Subbu,,,"'Solo Brathuke So Better' is a love story between a young man who believes and preaches his philosophy of staying single in his college days, and a young woman who takes his ideology to ...
                    See full summary »",5.5,1098,,,,,,
1459,tt5862242,Expulsion,,2020, 20 October 2020,"Drama, Sci-Fi, Thriller",100,USA,English,,,,,"Beaten by their own curiosity, Scott and Vincent begin to sneak their work home with them. As their days and nights unfold they begin to discover that others seek their tech to advance their own agendas.",2.3,139,,,,,,
1460,tt11470290,Gentleman,,2020, 7 February 2020,"Action, Drama, Mystery",144,India,Kannada,Jadesh Kumar,Maasthi Upparahalli,,,"The movie ""GENTLEMAN"" revolves around the character Bharath who is suffering from a rare disorder called Beauty of sleeping syndrome. Because of this, he tends to sleep 18 hours a day and ...
                    See full summary »",7.1,277,,,,,,
1461,tt6844138,Coven,,2020, 14 July 2020,Horror,80,USA,English,Margaret Malandruccolo,Lizze Gordon,,,"A group of witches helps one of its own invoke the powers of the ancient demon Ashura. But when the evil spirit possesses the body of one of the girls and her power is released, it's up to her former coven to stop her before it's too late.",2.6,178,,,,,,
1462,tt12354886,Beauty Water,,2020, 9 September 2020,"Animation, Thriller",85,South Korea,,Kyung-hun Cho,,,,Ye-ji comes across mysterious water that enables her to lose weight and reshape her appearance. She finds her life is more in danger the more she desires to be beautiful.,6.2,358,,,,,,
1463,tt10850450,Cabal,,2020, 24 March 2020,"Action, Comedy, Horror",89,USA,English,Rene Perez,,,,A military assassin is hired to hunt down and eliminate a bloodthirsty serial killer who is committing murders in a forbidden forest.,2.1,157,,,,,,
1464,tt11157218,Valayam,,2020, 21 February 2020,Mystery,140,India,Telugu,Ramesh Kadumula,Ramesh Kadumula,,,"When his wife goes missing, Arvind must solve the mystery of her disappearance before time runs out and he becomes the prime suspect.",5.9,172,,,,,,
1465,tt11539888,I Love Tropoja,,2020, 29 January 2020,"Adventure, Comedy",103,Albania,Albanian,Ermal Mamaqi,Klaudia Brahimaj,,,A bank analyst is being promoted to head an office in one of the most dangerous parts of the country - Tropoja.,6.4,297,,,,,,
1466,tt11506054,Uma Maheswara Ugra Roopasya,,2020, 30 July 2020,Drama,136,India,Telugu,Venkatesh Maha,,,,"After getting beaten up and insulted by the town bully, a softhearted simpleton Mahesh vows to be barefoot until he gets his revenge.",7.9,1238,,,,,,
1467,tt9612368,An English Haunting,,2020, 6 April 2020,Horror,89,UK,English,Charlie Steeds,Charlie Steeds,,,"In 1960s England, Blake Cunningham and his alcoholic mother move into the mysterious Clemonte Hall, an isolated manor house, to care for his dying grandfather, who resides in an attic room.",4.2,361,,,,,,
1468,tt7996520,Alone Wolf,,2020, 12 February 2020,Thriller,100,USA,,Charles Ehrlinger,Charles Ehrlinger,,,"After witnessing a woman's boyfriend commit murder outside his home, Jonathan, a man who lives so alone that he hasn't left his house in two years, is drawn out into the dangerous world to save her.",4.4,155,,,,,,
1469,tt12943128,Cuidado con lo que deseas,,2020, 20 August 2020,"Horror, Thriller",91,Mexico,Spanish,Agustín Tapia,Agustín Tapia,,,Pamela loves fairy tales and horror films. Her parents take her to celebrate her eighth birthday and her uncle gives her as a gift a jester who will allow her to see the spectacle of how adults behave when they think no one is seeing them.,4.2,238,,,,,,
1470,tt10701926,L.O.R.D: Legend of Ravaging Dynasties 2,,2020, 4 December 2020,"Animation, Action, Adventure",,China,Chinese,Jingming Guo,Jingming Guo,,,"In order to complete the lash wish of Duke VI, Yin Chen (Silver), Qi Ling (Asval), Tianshu You Hua (Princess Kira) and the others decide to embark on a journey together to save the ...
                    See full summary »",4.4,120,,,,,,
1471,tt8074128,Caleb,,2020, 20 August 2020,"Horror, Mystery, Thriller",152,Italy,Italian,Roberto D'Antona,,,,"Rebecca is searching for her sister, a young journalist who went missing while investigating a series of unfortunate events. The trail leads her to Timere, a remote place far from the ...
                    See full summary »",4.6,688,,,,,,
1472,tt11767552,O Pitta Katha,,2020, 6 March 2020,"Drama, Thriller",128,India,Telugu,Chandu Muddu,Chandu Muddu,,,Two men fall deeply in love with the same woman but when she suddenly gets kidnapped they get involved in the case to rescue her.,6.9,391,,,,,,
1473,tt11869546,Miracle on Christmas,,2020, 1 November 2020,"Drama, Family",87,USA,,Thomas Bonifield,Thomas Bonifield,,,The holiday spirit seems distant for the Boyce family until an unexpected visitor and miracle change everything on Christmas day.,6.2,110,,,,,,
1474,tt10846772,The Small Hand (Ghost Story),,2020, 18 December 2020,"Drama, Horror, Thriller",115,UK,English,Justin Molotnikov,Susan Hill,,,"An antique book dealer finds himself haunted by the ghost of a young boy, he decides to investigate the strange occurrences within his life.",4.3,324,,,,,,
1475,tt9515298,Pandamonium,,2020, 2 June 2020,"Comedy, Horror",86,UK,English,Mj Dixon,Mj Dixon,,,Arielle's first day at work spirals into Pandemonium as a serial killer locks his sights on the after office party.,3.2,410,,,,,,
1476,tt11772516,Red,,2020, 21 February 2020,Drama,123,Japan,Japanese,Yukiko Mishima,,,,"Toko Suguri is married and they have a lovely daughter. She doesn't have any major problems in her life. One day, Toko Suguri meets her former lover, Akihiko Kurata, at a friend's wedding. ...
                    See full summary »",6.4,118,,,,,,
1477,tt8516596,Clown Fear,,2020, 18 February 2020,Horror,109,USA,English,Minh Collins,,,,A runaway bride and her bridesmaids are stranded in a city run by clowns. Everything seemed normal at first but this clown cult has their own set of rules. It's a carnival ride as our girls tries to stay alive to escape Clown City.,3.0,114,,,,,,
1478,tt10423074,The Unborn,,2020, 1 May 2020,Horror,70,USA,English,Tal Lazar,Danny Matier,,,"Strange, unexplained events unfold at an old factory. Two security guards must come to terms with reality: Tiffany as a future mother, and Joey who is secretly in love with her. But someone...
                    See full summary »",3.6,221,,,,,,
1479,tt11777308,Murder Death Koreatown,,2020, 21 March 2020,"Crime, Horror, Mystery",80,USA,English,,,,,"After his neighbor's real life murder, an unemployed man goes down the rabbit hole investigating what he believes to be a conspiracy.",5.3,314,,,,,,
1480,tt8011344,Asura Guru,,2020, 13 March 2020,"Action, Crime, Thriller",120,India,Tamil,A. Rajdeep,,,,"Shakti, who becomes obsessed with money from childhood, goes on to become a tech-savvy thief. However, he becomes a changed man due to certain circumstances when cops nab him.",3.2,240,,,,,,
1481,tt9552452,The Dark End of the Street,,2020, 11 August 2020,Drama,69,USA,,Kevin Tran,Kevin Tran,,,"Residents of a suburban community enjoy a night at home with their friends and family, while an ominous threat looms just outside their doors.",4.2,146,,,,,,
1482,tt13242968,Maane Number 13,,2020, 26 November 2020,"Horror, Thriller",105,India,Kannada,Vivy Kathiresan,Vivy Kathiresan,,,"5 IT professionals staying together vacate their house due to a situation. They move into a new house were they start facing horrific incidents at night. It terrifies them to death. When ...
                    See full summary »",2.9,213,,,,,,
1483,tt13437998,Airliner Sky Battle,,2020, 13 November 2020,"Action, Thriller",89,USA,English,Rob Pallatina,Alex Heerman,,,"Russian operatives hijack a commercial American jet, planning to crash it into a nuclear power plant near Washington, D.C. resulting in fallout that will devastate the Eastern seaboard. ...
                    See full summary »",3.3,124,,,,,,
1484,tt9839038,Jim Knopf und die Wilde 13,,2020, 1 October 2020,"Adventure, Comedy, Family",110,Germany,German,Dennis Gansel,,,,Ollie Clarke and his gang take on world.,6.8,145,,,,,,
1485,tt10147910,The Maid,,2020, 9 July 2020,"Crime, Drama, Fantasy",102,Thailand,Thai,Lee Thongkham,,,,"A teenager Joy, work as a domestic maid and being haunted by the previous maid spirit, to discover the secret behind her death.",5.6,478,,,,,,
1486,tt13361920,Anaganaga O Athidhi,,2020, 20 November 2020,"Drama, Thriller",92,India,Telugu,Dayal Padmanabhan,Dayal Padmanabhan,,,"Mallika(Payal Rajput) is a small-town girl who is going through a financial crisis along with her family. This is also the time she comes to know that her fortunes are going to change ...
                    See full summary »",6.5,211,,,,,,
1487,tt9114124,Cambio tutto,,2020, 19 June 2020,Comedy,90,Italy,,Guido Chiesa,,,,"A woman seeking treatment for her stress, suddenly finds herself unable to filter herself when she speaks. Italian remake of the Chilean film, 'Una Mujer Sin Filtro'.",5.8,667,,,,,,
1488,tt11886096,Under the Age,,2020, 13 November 2020,"Drama, Romance",92,Indonesia,Indonesian,Emil Heradi,,,,The story of coming of age. No restrictions. Exploring without limits. A new student comes to the most favorite high schools in Jakarta. Her innocent and fresh beauty catches the eyes of the young guys there.,5.0,262,,,,,,
1489,tt8449154,The Family Tree,,2020, 8 December 2020,Drama,131,Panama,English,Jorge Ameer,Jorge Ameer,,,"This holiday season will prove unforgettable as Victor's latest creation comes to life to disrupt and enlighten him on the true meaning of love, friendship and family.",5.9,209,,,,,,
1490,tt10463030,Bhoot: Part One - The Haunted Ship,,2020, 21 February 2020,"Horror, Mystery, Thriller",114,India,Hindi,Bhanu Pratap Singh,Bhanu Pratap Singh,,,A bereaved shipping officer investigates the mystery behind a ghost ship that washes ashore in Mumbai.,5.4,4088,,,,,,
1491,tt11731768,Ka Pae Ranasingam,,2020, 2 October 2020,Drama,177,India,Tamil,P. Virumandi,P. Virumandi,,,The story is about politics surrounding land and the plight of farmers. It showed Vijay helping poor farmers in their fight against the industries that have acquired their lands.,7.1,1485,,,,,,
1492,tt13105536,Gatham,,2020, 6 November 2020,Thriller,101,USA,Telugu,Kiran Kondamadugula,Kiran Kondamadugula,,,"Rishi and his girlfriend Adithi are on their way to visit Rishi's father and their car breaks down. A stranger offers them a stay at his house. What is Rishi's connection with the stranger, and how does they come out of the weird situation.",6.1,777,,,,,,
1493,tt10643918,Crazy Awesome Teachers,,2020, 17 August 2020,"Comedy, Drama",101,Indonesia,Indonesian,Sammaria Simanjuntak,,,,"When staff salaries get stolen at his school, a reluctant new teacher sets out to recoup the money and soon discovers the joys of teaching.",6.2,317,,,,,,
1494,tt8042112,Gypsy,,2020, 6 March 2020,Drama,145,India,Tamil,Raju Murugan,Raju Murugan,,,A young man travels across India and learns about nation-wide politics. He then decides to do something about it.,6.6,563,,,,,,
1495,tt11718728,The Insurrection,,2020, 4 May 2020,Action,90,USA,English,Rene Perez,Rene Perez,,,The director of the largest media company wants to expose how left-wing powers use film to control populations.,3.0,176,,,,,,
1496,tt11086254,The Alpha Test,,2020, 10 March 2020,Sci-Fi,87,USA,English,Aaron Mirtes,,,,A robot servant is pushed to the brink of disaster and murder at the hands of a vicious and abusive owner.,3.2,320,,,,,,
1497,tt12969078,Atkan Chatkan,,2020, 5 September 2020,"Drama, Musical",126,India,Hindi,Shiv Hare,,,,"It is the story of a gifted kid Guddu, who along with his street kid friends, forms a band to win a prestigious musical competition without using conventional instruments and unites his separated musician parents.",7.9,1700,,,,,,
1498,tt10022990,Seeru,,2020, 7 February 2020,"Action, Drama",123,India,Tamil,,Rathina Shiva,,,A guy from a small-town takes on a ruthless criminal lawyer for his friend and sister(s).,5.4,260,,,,,,
1499,tt12145322,Dead,,2020, 17 September 2020,Comedy,90,New Zealand,English,Hayden J. Weal,,,,"Marbles, a hapless stoner, can see ghosts. Tagg, a recently dead wannabe super-cop, needs to find a serial killer. Can a critical ghost cop and a directionless stoner get over their prejudices and work together to save lives - and deaths?",5.0,251,,,,,,
1500,tt12673488,Cosa sarà,,2020, 24 October 2020,Drama,101,Italy,Italian,Francesco Bruni,Francesco Bruni,,,"As he awaits a transplant in a hospital, the main character (based on the director) flashes back to childhood and also experiences medically induced reveries.",5.1,127,,,,,,
1501,tt12038670,Dragon Soldiers,,2020, 11 May 2020,"Action, Fantasy",89,USA,English,Hank Braxtan,Dan Sinclair,,,A lethal creature hides in the woods that surround a suburban area killing anyone who gets near. An elite group of soldiers comes into action.,3.0,195,,,,,,
1502,tt10922066,Ice 2,,2020, 6 March 2020,"Drama, Romance, Sport",131,Russia,Russian,Zhora Kryzhovnikov,,,,"Figure skater Nadya and hockey player Sasha got married and more than anything, they dream of a child. However, the price that they will have to pay for this dream is unimaginably high.",6.5,511,,,,,,
1503,tt9014248,Mutiny of the Worker Bees,,2020, 28 February 2020,Comedy,93,Mexico,Spanish,Carlos Morett,,,,"Omar Buendía, a super smart guy, who came out with the best average in school and is expected to do great things in life.",4.0,382,,,,,,
1504,tt9421456,Lasciami andare,,2020, 8 October 2020,Drama,98,Italy,Italian,Stefano Mordini,,,,"Marco and Anita discover they are expecting a child. Finally a ray of light in the life of Marco, put to the test by the pain for the disappearance of Leo, his firstborn with his first wife Clara.",4.6,124,,,,,,
1505,tt11584724,Loco Por Vos,,2020, 23 January 2020,Comedy,100,Colombia,Spanish,Felipe Martínez Amador,,,,"During a party, Lucas, who lives in Bogotá, meets Lina, his boss's paisa cousin who's in the city to get her visa. Crazy in love, Lucas travels to Medellín to win Lina over, but he'll have to convince her paisa family before that happens.",5.3,257,,,,,,
1506,tt13354204,Just Another Christmas,,2020, 3 December 2020,"Comedy, Drama",100,Brazil,Portuguese,Roberto Santucci,Paulo Cursino,,,"Stuck in a time loop where it's forever Christmas, a family man who hates the holiday starts to learn valuable lessons about what's important in life.",6.7,3467,,,,,,
1507,tt11964084,Virgin Bhanupriya,,2020, 16 July 2020,"Comedy, Drama",111,India,Hindi,Ajay Lohan,Ajay Lohan,,,"Bhanupriya, a conservative girl decides to lose her virginity but fails in her every attempt. A soothsayer predicts that it is an impossible task and it will not happen to her. She decides to overcome this bad luck.",2.5,1108,,,,,,
1508,tt10546058,A Dark Path,,2020, 10 August 2020,"Sci-Fi, Thriller",75,UK,English,Nicholas Winter,Nicholas Winter,,,Two girls in Eastern Europe on their way home from a hen party in a car with no GPS signal headed for a very unusual forest local people will not venture into this forest,2.4,189,,,,,,
1509,tt12619256,I WeirDO,,2020, 17 September 2020,"Comedy, Romance",104,Taiwan,Mandarin,Ming-Yi Liao,Ming-Yi Liao,,,"This film is Asia's first feature film shot on an iPhone, telling the story of two weirdos becoming a positive made by two negatives.",7.3,322,,,,,,
1510,tt8265146,Ateet,,2020, 21 April 2020,Thriller,120,India,Hindi,Tanuj Bhramar,Harsshil R Patel,,,"A soldier lost in war and pronounced dead returns after decade to his wife and daughter, only to realize that they have moved on. As he forces his way into their life, questions are asked whether he is dead or alive.",4.2,186,,,,,,
1511,tt11640412,#FriendButMarried 2,,2020, 27 February 2020,"Biography, Comedy, Drama",100,Indonesia,Indonesian,Rako Prijanto,,,,"Ayudia (Mawar De Jongh) is not satisfied enough in enjoying the moment as a wife, but she suddenly becomes pregnant. Her personality changes completely and becomes lazy and super sensitive.",6.8,195,,,,,,
1512,tt9911196,De beentjes van Sint-Hildegard,,2020, 13 February 2020,"Comedy, Drama",103,Netherlands,German,Johan Nijenhuis,,,,"A middle-aged veterinary surgeon believes his wife pampers him too much. In order to get away from her, he fakes the onset of dementia.",7.7,1143,,,,,,
1513,tt6685476,Moon Rock for Monday,,2020, 27 August 2020,Drama,,Australia,,Kurt Martin,Kurt Martin,,,"Set in Sydney, 1999, after an unlikely encounter at a train station, a young girl befriends a fugitive teenage boy and they travel to visit a moon rock that the girl believes will heal her.",8.3,112,,,,,,
1514,tt10778840,Dwitiyo Purush,,2020, 6 March 2020,"Drama, Mystery, Thriller",129,India,Bengali,Srijit Mukherji,Mani Shankar Mukherjee,,,A crime repeats its pattern after 25 years .Is it the same killer or a new psycho on the streets?,6.0,1512,,,,,,
1515,tt10843814,The Candy Witch,,2020, 8 June 2020,Horror,94,,,Rebecca Matthews,Scott Jeffrey,,,The Candy Witch seeks vengeance on the wealthy family that wronged her.,4.8,706,,,,,,
1516,tt8487982,Rook.,,2020, 11 August 2020,"Comedy, Crime, Drama",70,USA,English,Stephen Morgan,,,,A failed gold heist leaves two siblings and a few of their friends at the mercy of two backwoods brothers hell-bent on getting back what's theirs.,6.7,606,,,,,,
1517,tt11651604,Silencer,,2020, 24 January 2020,Drama,106,India,Malayalam,Priyanandanan,,,,"The film tells the story of Eanasu, an old man of ethics, who is in constant struggle with people around him, including his only son Sunny on moral grounds. He surpasses his solitude with ...
                    See full summary »",8.0,492,,,,,,
1518,tt11079552,A Game Called Relationship,,2020, 14 February 2020,"Comedy, Romance",109,India,Hindi,Vivek Sharma,Vivek Sharma,,,A celebrity power couple who is in a live-in relationship fake their breakup to see how far their pursuers will go to win them over.,6.0,180,,,,,,
